customer_id,avg_session_time,pages_per_session,cart_abandon_rate,return_rate,support_tickets,review_score,behavior_churn_signal,behavior_churn_signal_binaria,behavior_churn_signal_yes_no
cust008218,2.13,9,97.0,0.0,6,4.78,1,True,Yes
cust008219,11.41,5,70.0,9.0,0,3.62,1,True,Yes
cust008220,17.76,18,14.000000000000002,6.0,2,2.22,0,False,No
cust008221,4.07,21,11.0,34.0,0,1.86,0,False,No
cust008222,13.67,23,86.0,33.0,8,1.48,0,False,No
cust008223,11.9,23,39.0,17.0,8,2.27,1,True,Yes
cust008224,18.66,5,74.0,7.000000000000001,10,2.9,1,True,Yes
cust008225,7.05,15,98.0,49.0,9,2.28,0,False,No
cust008226,7.69,10,60.0,24.0,0,1.85,1,True,Yes
cust008227,13.55,13,33.0,33.0,2,2.53,1,True,Yes
cust008228,14.3,12,67.0,25.0,8,3.82,0,False,No
cust008229,9.76,16,12.0,9.0,4,1.98,0,False,No
cust008230,2.2,5,71.0,18.0,7,1.37,1,True,Yes
cust008231,16.58,12,68.0,23.0,10,1.99,0,False,No
cust008232,3.88,14,46.0,44.0,4,1.75,1,True,Yes
cust008233,11.8,8,96.0,32.0,5,2.76,0,False,No
cust008234,14.61,1,82.0,30.0,0,4.49,1,True,Yes
cust008235,10.78,6,83.0,48.0,9,3.0,1,True,Yes
cust008236,12.5,25,61.0,39.0,8,4.29,0,False,No
cust008237,1.52,18,73.0,39.0,5,3.8,1,True,Yes
cust008238,14.56,4,4.0,22.0,10,4.27,0,False,No
cust008239,18.75,3,23.0,28.999999999999996,10,4.22,1,True,Yes
cust008240,15.3,21,62.0,1.0,5,3.9,0,False,No
cust008241,15.69,1,72.0,38.0,4,2.72,0,False,No
cust008242,19.88,13,77.0,28.999999999999996,1,4.74,0,False,No
cust008243,18.26,2,81.0,28.000000000000004,7,3.11,0,False,No
cust008244,7.25,8,25.0,26.0,0,3.31,0,False,No
cust008245,5.65,14,92.0,28.000000000000004,0,3.11,1,True,Yes
cust008246,9.28,5,6.0,44.0,8,2.27,1,True,Yes
cust008247,13.21,5,61.0,28.999999999999996,7,3.1,1,True,Yes
cust008248,4.45,3,28.000000000000004,26.0,2,4.16,1,True,Yes
cust008249,9.21,5,20.0,4.0,9,3.65,0,False,No
cust008250,9.04,21,13.0,34.0,6,1.83,1,True,Yes
cust008251,10.67,3,31.0,47.0,2,1.91,1,True,Yes
cust008252,8.98,9,96.0,16.0,8,3.58,0,False,No
cust008253,7.02,1,11.0,31.0,7,4.66,0,False,No
cust008254,9.6,14,63.0,30.0,5,2.66,1,True,Yes
cust008255,12.68,25,26.0,19.0,4,2.77,0,False,No
cust008256,17.42,24,35.0,32.0,0,1.85,0,False,No
cust008257,5.8,10,65.0,38.0,10,2.85,1,True,Yes
cust008258,7.37,5,91.0,7.000000000000001,7,3.88,0,False,No
cust008259,14.11,8,69.0,47.0,10,3.91,1,True,Yes
cust008260,6.73,1,35.0,20.0,1,1.12,0,False,No
cust008261,18.36,11,7.000000000000001,35.0,3,3.92,1,True,Yes
cust008262,17.03,16,55.00000000000001,36.0,10,2.21,0,False,No
cust008263,15.17,24,34.0,45.0,4,1.65,0,False,No
cust008264,7.0,5,50.0,39.0,4,4.0,0,False,No
cust008265,5.0,18,14.000000000000002,15.0,6,2.94,1,True,Yes
cust008266,11.24,14,43.0,33.0,8,2.71,0,False,No
cust008267,18.98,11,26.0,31.0,1,3.45,0,False,No
cust008268,6.35,5,41.0,18.0,7,1.69,0,False,No
cust008269,10.07,6,39.0,9.0,6,2.8,0,False,No
cust008270,9.02,1,13.0,7.000000000000001,8,3.59,0,False,No
cust008271,14.43,14,94.0,4.0,6,1.47,0,False,No
cust008272,1.98,23,53.0,31.0,6,2.61,0,False,No
cust008273,16.16,5,69.0,49.0,4,1.55,0,False,No
cust008274,2.11,20,27.0,1.0,7,4.73,0,False,No
cust008275,6.78,14,55.00000000000001,16.0,8,1.98,0,False,No
cust008276,3.89,9,32.0,31.0,9,4.89,1,True,Yes
cust008277,11.6,15,53.0,2.0,1,4.36,0,False,No
cust008278,1.85,19,91.0,27.0,0,1.67,0,False,No
cust008279,9.58,12,99.0,15.0,0,2.08,1,True,Yes
cust008280,3.24,4,60.0,4.0,8,4.06,0,False,No
cust008281,18.47,19,93.0,5.0,7,3.23,0,False,No
cust008282,2.85,5,56.99999999999999,41.0,2,3.15,1,True,Yes
cust008283,17.57,9,80.0,14.000000000000002,3,3.52,0,False,No
cust008284,1.14,10,40.0,12.0,6,4.75,0,False,No
cust008285,8.7,25,65.0,37.0,6,4.09,0,False,No
cust008286,14.98,4,28.999999999999996,34.0,2,3.2,1,True,Yes
cust008287,12.35,21,0.0,13.0,6,4.72,0,False,No
cust008288,6.51,20,44.0,9.0,5,1.55,1,True,Yes
cust008289,4.96,9,55.00000000000001,46.0,9,2.3,0,False,No
cust008290,7.14,1,56.00000000000001,18.0,6,4.64,0,False,No
cust008291,8.18,9,49.0,27.0,4,4.13,0,False,No
cust008292,11.71,3,24.0,6.0,1,4.75,0,False,No
cust008293,16.23,23,2.0,41.0,9,3.36,0,False,No
cust008294,10.86,7,1.0,39.0,8,1.79,0,False,No
cust008295,14.83,17,2.0,40.0,2,1.09,0,False,No
cust008296,5.48,1,27.0,8.0,10,2.92,0,False,No
cust008297,6.39,10,99.0,28.999999999999996,3,3.27,0,False,No
cust008298,5.2,19,41.0,6.0,4,4.05,0,False,No
cust008299,7.29,17,75.0,19.0,2,4.96,0,False,No
cust008300,4.25,17,0.0,30.0,8,4.81,0,False,No
cust008301,13.29,14,9.0,27.0,8,4.64,1,True,Yes
cust008302,1.12,13,17.0,41.0,6,4.58,0,False,No
cust008303,14.44,25,99.0,5.0,0,3.18,1,True,Yes
cust008304,14.01,4,70.0,40.0,1,4.67,0,False,No
cust008305,7.87,6,4.0,18.0,1,3.69,1,True,Yes
cust008306,5.06,12,81.0,11.0,4,1.04,1,True,Yes
cust008307,10.65,24,73.0,17.0,4,4.0,1,True,Yes
cust008308,9.33,24,17.0,5.0,2,3.84,0,False,No
cust008309,8.33,1,91.0,27.0,1,2.39,0,False,No
cust008310,7.63,2,13.0,30.0,4,3.33,0,False,No
cust008311,16.2,17,20.0,15.0,6,1.39,1,True,Yes
cust008312,6.61,8,43.0,48.0,7,3.61,0,False,No
cust008313,15.87,23,33.0,7.000000000000001,10,2.03,0,False,No
cust008314,5.87,13,57.99999999999999,17.0,0,4.43,0,False,No
cust008315,19.78,7,34.0,35.0,2,3.63,1,True,Yes
cust008316,4.69,23,92.0,10.0,3,3.95,1,True,Yes
cust008317,7.6,15,37.0,23.0,8,4.46,0,False,No
cust008318,3.66,20,5.0,20.0,9,1.22,0,False,No
cust008319,14.06,2,76.0,43.0,1,3.98,1,True,Yes
cust008320,18.41,9,75.0,47.0,0,1.77,0,False,No
cust008321,10.5,7,99.0,34.0,4,4.51,0,False,No
cust008322,1.58,16,87.0,35.0,1,1.68,1,True,Yes
cust008323,1.49,25,26.0,46.0,7,3.67,0,False,No
cust008324,18.47,19,45.0,47.0,7,2.85,0,False,No
cust008325,4.88,18,15.0,50.0,6,2.34,1,True,Yes
cust008326,4.04,24,1.0,14.000000000000002,1,4.56,0,False,No
cust008327,11.15,25,63.0,46.0,6,3.05,0,False,No
cust008328,16.93,5,32.0,49.0,5,1.32,0,False,No
cust008329,14.77,20,66.0,10.0,0,2.56,0,False,No
cust008330,6.94,9,9.0,28.999999999999996,1,4.97,0,False,No
cust008331,11.63,10,55.00000000000001,2.0,10,1.56,0,False,No
cust008332,10.75,17,99.0,44.0,5,2.36,0,False,No
cust008333,11.32,1,55.00000000000001,34.0,10,3.75,1,True,Yes
cust008334,16.01,7,2.0,47.0,7,1.28,0,False,No
cust008335,10.05,11,92.0,24.0,8,1.25,1,True,Yes
cust008336,5.36,4,57.99999999999999,4.0,0,2.69,0,False,No
cust008337,7.25,6,82.0,6.0,8,3.73,0,False,No
cust008338,8.73,15,59.0,10.0,8,3.44,0,False,No
cust008339,13.81,16,7.000000000000001,41.0,2,4.45,0,False,No
cust008340,2.21,20,60.0,30.0,0,1.05,0,False,No
cust008341,7.5,15,97.0,28.000000000000004,1,4.73,0,False,No
cust008342,13.84,4,3.0,4.0,6,3.89,1,True,Yes
cust008343,11.54,23,13.0,31.0,8,4.24,1,True,Yes
cust008344,15.31,20,25.0,13.0,7,4.87,0,False,No
cust008345,17.86,5,32.0,41.0,2,1.65,0,False,No
cust008346,4.74,22,18.0,4.0,9,4.42,0,False,No
cust008347,12.0,19,26.0,42.0,10,4.21,0,False,No
cust008348,2.92,9,64.0,36.0,7,3.86,0,False,No
cust008349,14.74,4,17.0,16.0,8,4.38,0,False,No
cust008350,18.07,11,28.000000000000004,1.0,3,4.44,1,True,Yes
cust008351,8.16,14,33.0,17.0,8,2.66,0,False,No
cust008352,8.19,1,56.99999999999999,4.0,2,4.89,0,False,No
cust008353,18.79,18,93.0,44.0,0,3.64,0,False,No
cust008354,5.2,23,5.0,5.0,8,2.3,0,False,No
cust008355,10.57,12,99.0,22.0,7,3.1,0,False,No
cust008356,14.21,17,18.0,47.0,0,3.12,1,True,Yes
cust008357,6.25,21,94.0,31.0,4,2.93,0,False,No
cust008358,12.02,10,75.0,8.0,3,4.46,0,False,No
cust008359,19.23,5,56.99999999999999,34.0,3,4.44,0,False,No
cust008360,8.12,6,99.0,34.0,2,2.7,0,False,No
cust008361,13.87,4,52.0,6.0,6,4.18,0,False,No
cust008362,11.72,13,80.0,8.0,9,3.15,0,False,No
cust008363,15.57,13,99.0,44.0,8,4.46,0,False,No
cust008364,5.7,15,84.0,8.0,4,1.79,1,True,Yes
cust008365,3.09,16,86.0,5.0,0,1.55,1,True,Yes
cust008366,5.67,15,56.99999999999999,44.0,10,2.67,0,False,No
cust008367,11.38,3,17.0,13.0,6,1.54,0,False,No
cust008368,8.79,4,59.0,14.000000000000002,3,4.38,0,False,No
cust008369,19.64,12,12.0,1.0,2,4.16,1,True,Yes
cust008370,4.62,2,35.0,20.0,1,4.67,0,False,No
cust008371,13.52,10,4.0,1.0,2,1.8,0,False,No
cust008372,7.05,1,48.0,42.0,7,2.26,0,False,No
cust008373,8.15,7,33.0,0.0,3,4.82,0,False,No
cust008374,3.64,21,28.999999999999996,6.0,8,2.96,0,False,No
cust008375,18.71,6,10.0,22.0,4,1.09,0,False,No
cust008376,15.65,23,64.0,35.0,1,2.89,0,False,No
cust008377,18.25,8,41.0,26.0,9,3.78,1,True,Yes
cust008378,10.89,18,19.0,16.0,4,1.37,0,False,No
cust008379,9.22,8,61.0,6.0,0,3.52,1,True,Yes
cust008380,17.96,4,34.0,11.0,6,4.57,0,False,No
cust008381,14.15,3,11.0,20.0,0,3.7,0,False,No
cust008382,11.91,8,62.0,28.000000000000004,0,4.19,1,True,Yes
cust008383,7.09,12,71.0,50.0,1,2.56,0,False,No
cust008384,16.03,24,25.0,14.000000000000002,5,4.74,0,False,No
cust008385,1.49,23,22.0,24.0,8,2.61,0,False,No
cust008386,12.95,23,19.0,4.0,4,2.48,0,False,No
cust008387,10.96,8,56.00000000000001,30.0,3,3.19,0,False,No
cust008388,5.67,20,76.0,4.0,5,1.79,1,True,Yes
cust008389,15.05,18,28.000000000000004,25.0,1,2.31,1,True,Yes
cust008390,10.63,11,35.0,50.0,0,2.43,0,False,No
cust008391,12.91,25,89.0,32.0,4,3.26,0,False,No
cust008392,11.82,14,50.0,40.0,4,1.2,0,False,No
cust008393,17.82,5,59.0,42.0,7,1.04,0,False,No
cust008394,17.52,19,12.0,36.0,6,2.67,0,False,No
cust008395,13.94,4,63.0,8.0,5,3.06,0,False,No
cust008396,6.27,18,56.00000000000001,37.0,5,1.33,0,False,No
cust008397,10.8,25,62.0,15.0,1,4.81,1,True,Yes
cust008398,10.89,25,18.0,5.0,1,3.17,0,False,No
cust008399,8.13,16,19.0,2.0,5,3.27,0,False,No
cust008400,12.37,5,14.000000000000002,30.0,3,4.81,0,False,No
cust008401,19.59,25,89.0,40.0,9,1.84,0,False,No
cust008402,3.97,4,44.0,31.0,5,4.4,0,False,No
cust008403,5.41,5,48.0,32.0,6,2.78,0,False,No
cust008404,9.63,21,23.0,49.0,0,2.9,0,False,No
cust008405,11.12,20,22.0,26.0,7,2.02,1,True,Yes
cust008406,4.84,24,28.000000000000004,0.0,6,3.28,1,True,Yes
cust008407,8.36,10,90.0,2.0,4,1.17,1,True,Yes
cust008408,17.83,24,13.0,0.0,5,1.72,0,False,No
cust008409,16.65,14,80.0,17.0,7,3.67,1,True,Yes
cust008410,10.64,2,90.0,3.0,5,4.25,1,True,Yes
cust008411,4.24,4,39.0,10.0,0,3.81,0,False,No
cust008412,13.89,2,55.00000000000001,35.0,8,3.56,0,False,No
cust008413,15.75,12,24.0,21.0,6,1.61,0,False,No
cust008414,9.16,25,70.0,35.0,10,3.84,0,False,No
cust008415,6.87,21,66.0,18.0,3,4.78,1,True,Yes
cust008416,7.52,24,60.0,38.0,0,4.63,0,False,No
cust008417,9.32,16,36.0,22.0,5,2.29,0,False,No
cust008418,13.42,8,93.0,6.0,8,3.24,1,True,Yes
cust008419,18.06,6,10.0,25.0,7,4.46,0,False,No
cust008420,18.11,3,51.0,1.0,4,1.42,0,False,No
cust008421,12.15,11,12.0,7.000000000000001,7,4.09,0,False,No
cust008422,15.26,13,84.0,5.0,0,1.79,1,True,Yes
cust008423,16.83,6,72.0,40.0,5,4.96,1,True,Yes
cust008424,17.42,25,52.0,16.0,6,3.28,0,False,No
cust008425,13.13,13,34.0,39.0,2,1.37,0,False,No
cust008426,15.81,6,3.0,25.0,8,4.45,0,False,No
cust008427,2.64,10,52.0,8.0,0,4.58,0,False,No
cust008428,16.81,14,93.0,44.0,4,3.95,1,True,Yes
cust008429,4.51,15,30.0,25.0,10,3.36,0,False,No
cust008430,15.86,22,23.0,6.0,3,2.93,0,False,No
cust008431,4.0,3,69.0,28.999999999999996,3,3.96,0,False,No
cust008432,2.21,7,96.0,0.0,8,2.3,0,False,No
cust008433,13.91,13,5.0,4.0,7,1.31,1,True,Yes
cust008434,12.05,5,90.0,28.000000000000004,5,3.41,0,False,No
cust008435,7.57,7,2.0,1.0,8,4.55,0,False,No
cust008436,2.95,17,100.0,8.0,7,3.7,0,False,No
cust008437,19.03,14,36.0,37.0,10,2.4,0,False,No
cust008438,6.79,9,20.0,41.0,8,2.03,0,False,No
cust008439,6.38,17,100.0,16.0,6,2.69,0,False,No
cust008440,19.81,8,37.0,18.0,2,4.31,1,True,Yes
cust008441,6.93,11,23.0,21.0,5,3.8,0,False,No
cust008442,1.82,9,37.0,17.0,0,1.98,1,True,Yes
cust008443,13.43,1,28.999999999999996,30.0,10,3.02,0,False,No
cust008444,5.13,20,27.0,9.0,2,1.23,0,False,No
cust008445,12.76,19,67.0,8.0,6,3.46,0,False,No
cust008446,19.66,11,7.000000000000001,25.0,9,3.93,0,False,No
cust008447,1.87,14,78.0,49.0,4,1.35,1,True,Yes
cust008448,16.62,11,38.0,7.000000000000001,3,2.97,0,False,No
cust008449,2.36,24,52.0,1.0,5,3.91,1,True,Yes
cust008450,10.27,2,46.0,10.0,7,2.45,0,False,No
cust008451,4.46,15,74.0,10.0,7,3.47,0,False,No
cust008452,6.31,12,66.0,27.0,4,2.69,1,True,Yes
cust008453,13.79,3,42.0,41.0,9,3.92,0,False,No
cust008454,11.27,1,88.0,41.0,3,3.13,0,False,No
cust008455,2.3,17,56.99999999999999,18.0,4,3.16,1,True,Yes
cust008456,13.3,6,64.0,34.0,7,3.72,1,True,Yes
cust008457,3.08,13,19.0,32.0,2,2.63,0,False,No
cust008458,15.49,7,12.0,10.0,2,3.23,1,True,Yes
cust008459,10.51,6,27.0,20.0,2,1.14,0,False,No
cust008460,1.7,5,9.0,28.999999999999996,7,4.45,1,True,Yes
cust008461,5.94,25,3.0,35.0,1,4.42,0,False,No
cust008462,3.63,12,39.0,8.0,10,1.43,0,False,No
cust008463,13.32,14,97.0,34.0,9,4.94,1,True,Yes
cust008464,9.25,16,90.0,10.0,1,1.47,1,True,Yes
cust008465,14.35,2,37.0,16.0,4,3.69,1,True,Yes
cust008466,7.34,18,56.99999999999999,15.0,5,4.14,0,False,No
cust008467,6.94,9,53.0,1.0,8,4.17,0,False,No
cust008468,12.79,18,19.0,11.0,3,2.05,1,True,Yes
cust008469,11.95,6,55.00000000000001,14.000000000000002,1,3.78,0,False,No
cust008470,17.89,19,4.0,21.0,0,3.37,0,False,No
cust008471,12.14,6,2.0,11.0,2,1.25,1,True,Yes
cust008472,11.81,6,65.0,8.0,6,2.33,0,False,No
cust008473,7.27,19,82.0,10.0,8,3.19,1,True,Yes
cust008474,15.88,9,83.0,33.0,2,2.2,0,False,No
cust008475,16.64,9,74.0,35.0,7,1.27,0,False,No
cust008476,1.82,2,70.0,47.0,6,4.09,0,False,No
cust008477,16.8,3,54.0,15.0,7,3.71,0,False,No
cust008478,14.53,25,68.0,47.0,0,2.47,0,False,No
cust008479,1.75,3,91.0,8.0,6,3.79,0,False,No
cust008480,17.59,15,31.0,42.0,0,2.33,0,False,No
cust008481,16.09,22,7.000000000000001,33.0,0,3.71,0,False,No
cust008482,10.34,10,69.0,46.0,9,3.94,1,True,Yes
cust008483,19.26,6,45.0,26.0,6,2.05,0,False,No
cust008484,19.73,6,6.0,18.0,4,2.19,0,False,No
cust008485,8.34,13,92.0,18.0,9,4.67,1,True,Yes
cust008486,9.04,4,85.0,26.0,7,2.25,1,True,Yes
cust008487,9.54,9,42.0,13.0,7,2.16,0,False,No
cust008488,4.54,8,34.0,31.0,8,2.55,1,True,Yes
cust008489,14.53,8,99.0,19.0,9,2.85,1,True,Yes
cust008490,4.12,13,39.0,36.0,5,1.87,1,True,Yes
cust008491,4.46,6,38.0,41.0,5,3.49,0,False,No
cust008492,19.19,20,90.0,8.0,8,1.17,1,True,Yes
cust008493,8.58,23,52.0,26.0,9,1.54,1,True,Yes
cust008494,3.37,20,5.0,43.0,3,4.79,1,True,Yes
cust008495,3.2,23,21.0,4.0,2,4.51,0,False,No
cust008496,19.22,16,26.0,15.0,2,2.45,0,False,No
cust008497,10.55,3,68.0,25.0,2,4.8,0,False,No
cust008498,2.9,4,80.0,17.0,6,2.51,1,True,Yes
cust008499,14.47,21,93.0,36.0,0,4.1,1,True,Yes
cust008500,15.26,25,32.0,38.0,9,4.14,0,False,No
cust008501,11.13,2,54.0,38.0,2,4.27,0,False,No
cust008502,7.41,23,80.0,41.0,6,1.94,0,False,No
cust008503,14.62,21,19.0,5.0,5,3.3,0,False,No
cust008504,18.26,15,4.0,41.0,2,3.03,0,False,No
cust008505,17.36,10,84.0,44.0,5,4.08,0,False,No
cust008506,17.02,19,18.0,15.0,7,1.97,0,False,No
cust008507,15.11,24,15.0,9.0,10,4.52,0,False,No
cust008508,14.41,1,88.0,7.000000000000001,7,2.6,0,False,No
cust008509,6.38,17,1.0,14.000000000000002,8,2.52,0,False,No
cust008510,2.75,1,56.99999999999999,19.0,6,1.19,0,False,No
cust008511,14.38,12,73.0,42.0,6,2.94,0,False,No
cust008512,19.4,1,91.0,28.000000000000004,2,2.78,1,True,Yes
cust008513,1.06,1,71.0,28.000000000000004,10,4.75,0,False,No
cust008514,12.29,4,99.0,43.0,9,4.81,0,False,No
cust008515,7.23,6,15.0,40.0,9,4.14,1,True,Yes
cust008516,5.02,6,76.0,28.999999999999996,1,1.44,0,False,No
cust008517,10.53,25,93.0,25.0,4,4.15,0,False,No
cust008518,1.55,8,73.0,47.0,9,3.0,1,True,Yes
cust008519,7.42,9,65.0,46.0,8,1.71,1,True,Yes
cust008520,8.67,2,16.0,25.0,9,3.16,0,False,No
cust008521,18.94,6,41.0,28.000000000000004,5,4.54,0,False,No
cust008522,7.11,8,67.0,38.0,3,2.32,1,True,Yes
cust008523,4.12,6,50.0,18.0,3,2.07,1,True,Yes
cust008524,19.5,2,50.0,43.0,2,1.78,0,False,No
cust008525,18.85,21,79.0,40.0,5,2.56,0,False,No
cust008526,10.23,2,59.0,39.0,1,4.4,0,False,No
cust008527,2.48,24,90.0,47.0,3,3.37,0,False,No
cust008528,4.55,10,82.0,27.0,5,4.27,0,False,No
cust008529,16.48,22,9.0,30.0,0,2.93,0,False,No
cust008530,18.98,13,30.0,10.0,9,4.59,0,False,No
cust008531,3.83,18,69.0,15.0,8,3.27,1,True,Yes
cust008532,12.71,7,42.0,49.0,9,1.53,1,True,Yes
cust008533,8.44,25,43.0,32.0,3,2.63,0,False,No
cust008534,2.84,6,95.0,21.0,4,2.37,0,False,No
cust008535,9.49,13,22.0,5.0,2,1.59,0,False,No
cust008536,4.17,5,20.0,21.0,0,3.5,0,False,No
cust008537,12.95,1,0.0,46.0,5,4.29,0,False,No
cust008538,19.31,24,36.0,33.0,8,1.67,0,False,No
cust008539,16.52,8,16.0,16.0,1,2.96,1,True,Yes
cust008540,12.3,9,56.00000000000001,5.0,4,2.69,1,True,Yes
cust008541,18.54,19,87.0,30.0,0,3.29,0,False,No
cust008542,3.12,11,20.0,13.0,9,2.95,1,True,Yes
cust008543,14.9,20,46.0,6.0,9,2.76,0,False,No
cust008544,4.09,2,75.0,8.0,1,2.93,1,True,Yes
cust008545,14.17,16,23.0,4.0,6,3.25,0,False,No
cust008546,2.03,16,59.0,38.0,7,2.32,1,True,Yes
cust008547,10.28,12,93.0,24.0,4,4.99,1,True,Yes
cust008548,3.98,1,71.0,33.0,6,4.49,1,True,Yes
cust008549,2.76,25,28.000000000000004,7.000000000000001,4,4.73,0,False,No
cust008550,9.11,19,91.0,15.0,3,1.51,0,False,No
cust008551,6.63,11,60.0,42.0,9,2.54,0,False,No
cust008552,18.38,4,24.0,35.0,9,3.94,0,False,No
cust008553,6.21,13,3.0,18.0,7,1.18,1,True,Yes
cust008554,18.11,8,95.0,37.0,1,3.91,0,False,No
cust008555,5.58,8,7.000000000000001,40.0,6,3.24,0,False,No
cust008556,13.95,14,78.0,20.0,4,1.58,0,False,No
cust008557,16.11,5,45.0,41.0,10,2.75,0,False,No
cust008558,5.12,21,17.0,37.0,6,3.3,0,False,No
cust008559,8.69,4,49.0,27.0,2,1.96,0,False,No
cust008560,8.19,20,28.999999999999996,19.0,6,3.0,0,False,No
cust008561,4.29,25,39.0,19.0,3,2.14,1,True,Yes
cust008562,19.97,19,7.000000000000001,32.0,9,1.7,1,True,Yes
cust008563,16.95,24,91.0,20.0,8,4.29,0,False,No
cust008564,5.75,11,14.000000000000002,16.0,2,2.37,1,True,Yes
cust008565,8.55,7,37.0,21.0,2,3.84,0,False,No
cust008566,5.67,3,2.0,24.0,5,2.79,0,False,No
cust008567,2.14,11,13.0,25.0,5,1.94,1,True,Yes
cust008568,17.67,4,17.0,1.0,4,2.79,0,False,No
cust008569,19.74,25,63.0,18.0,2,1.07,1,True,Yes
cust008570,10.21,21,21.0,32.0,1,3.33,0,False,No
cust008571,6.04,22,7.000000000000001,38.0,0,3.34,0,False,No
cust008572,17.0,15,26.0,33.0,7,1.47,0,False,No
cust008573,6.54,15,66.0,41.0,10,2.28,1,True,Yes
cust008574,16.18,15,68.0,17.0,9,4.51,0,False,No
cust008575,10.68,12,65.0,25.0,4,2.81,0,False,No
cust008576,17.11,5,28.999999999999996,2.0,1,4.52,0,False,No
cust008577,16.68,8,37.0,9.0,4,3.7,0,False,No
cust008578,2.5,22,42.0,4.0,5,3.39,0,False,No
cust008579,1.52,18,63.0,34.0,1,2.95,0,False,No
cust008580,4.33,24,10.0,16.0,0,2.86,0,False,No
cust008581,13.2,18,0.0,36.0,7,3.85,0,False,No
cust008582,9.45,14,34.0,42.0,7,4.14,0,False,No
cust008583,19.68,19,37.0,45.0,3,1.35,0,False,No
cust008584,8.82,8,47.0,22.0,2,3.5,0,False,No
cust008585,4.23,18,87.0,28.000000000000004,6,4.62,1,True,Yes
cust008586,1.05,12,63.0,21.0,9,3.02,0,False,No
cust008587,15.13,6,23.0,10.0,5,3.81,0,False,No
cust008588,10.91,18,23.0,24.0,10,2.84,1,True,Yes
cust008589,14.14,14,0.0,28.999999999999996,4,3.42,1,True,Yes
cust008590,15.16,17,89.0,22.0,5,2.37,0,False,No
cust008591,2.94,12,34.0,3.0,8,4.21,0,False,No
cust008592,16.33,24,42.0,13.0,8,1.47,1,True,Yes
cust008593,17.17,25,88.0,13.0,5,3.49,0,False,No
cust008594,5.91,23,23.0,1.0,7,3.31,0,False,No
cust008595,3.85,6,1.0,5.0,0,2.26,0,False,No
cust008596,13.71,9,20.0,44.0,6,2.15,0,False,No
cust008597,7.29,22,22.0,13.0,9,1.3,0,False,No
cust008598,6.6,12,86.0,34.0,4,4.5,0,False,No
cust008599,2.99,25,46.0,11.0,10,3.88,0,False,No
cust008600,19.43,24,82.0,2.0,5,2.27,1,True,Yes
cust008601,1.54,19,4.0,4.0,6,2.11,1,True,Yes
cust008602,6.78,6,40.0,20.0,2,4.09,0,False,No
cust008603,3.69,12,16.0,31.0,0,3.29,0,False,No
cust008604,3.93,18,85.0,16.0,2,2.47,1,True,Yes
cust008605,8.99,22,32.0,28.000000000000004,10,2.55,0,False,No
cust008606,5.93,25,90.0,15.0,4,3.79,0,False,No
cust008607,7.6,18,44.0,12.0,6,4.01,0,False,No
cust008608,15.01,25,2.0,3.0,4,4.69,0,False,No
cust008609,17.89,21,51.0,25.0,0,4.25,1,True,Yes
cust008610,3.63,6,65.0,24.0,2,3.97,1,True,Yes
cust008611,1.57,9,59.0,28.000000000000004,1,4.36,1,True,Yes
cust008612,13.86,19,88.0,44.0,2,2.63,0,False,No
cust008613,3.61,1,63.0,44.0,9,1.3,0,False,No
cust008614,11.6,14,11.0,1.0,6,3.72,0,False,No
cust008615,13.96,23,60.0,43.0,7,1.32,1,True,Yes
cust008616,3.0,14,86.0,25.0,6,2.09,1,True,Yes
cust008617,15.02,11,89.0,34.0,0,4.17,0,False,No
cust008618,6.37,12,28.999999999999996,43.0,6,3.46,0,False,No
cust008619,5.45,3,52.0,34.0,7,1.87,0,False,No
cust008620,13.44,21,4.0,15.0,0,3.7,1,True,Yes
cust008621,3.84,8,22.0,44.0,9,3.7,1,True,Yes
cust008622,10.48,24,21.0,17.0,1,3.3,0,False,No
cust008623,3.95,8,48.0,20.0,5,2.91,0,False,No
cust008624,3.01,18,11.0,48.0,9,4.92,1,True,Yes
cust008625,9.1,6,79.0,33.0,4,1.47,0,False,No
cust008626,6.64,3,31.0,30.0,1,3.32,0,False,No
cust008627,18.55,8,79.0,43.0,6,4.56,0,False,No
cust008628,16.22,23,33.0,11.0,0,3.29,0,False,No
cust008629,14.1,1,39.0,42.0,8,4.84,1,True,Yes
cust008630,11.82,16,46.0,42.0,10,1.1,1,True,Yes
cust008631,3.45,13,85.0,37.0,4,2.66,1,True,Yes
cust008632,17.89,22,35.0,32.0,6,3.54,0,False,No
cust008633,4.5,2,28.000000000000004,46.0,7,1.73,0,False,No
cust008634,4.3,5,48.0,5.0,6,4.58,1,True,Yes
cust008635,2.9,23,62.0,17.0,8,4.22,0,False,No
cust008636,12.21,12,39.0,49.0,0,1.26,1,True,Yes
cust008637,11.98,11,99.0,35.0,3,3.96,0,False,No
cust008638,1.61,7,2.0,2.0,4,4.97,1,True,Yes
cust008639,19.61,15,33.0,15.0,6,1.58,0,False,No
cust008640,7.25,8,37.0,37.0,10,4.47,1,True,Yes
cust008641,15.19,7,65.0,38.0,6,3.95,1,True,Yes
cust008642,10.04,21,34.0,14.000000000000002,9,3.72,1,True,Yes
cust008643,19.23,23,57.99999999999999,46.0,1,1.06,0,False,No
cust008644,16.09,10,85.0,32.0,2,4.74,0,False,No
cust008645,12.21,23,24.0,11.0,1,3.22,0,False,No
cust008646,18.22,9,7.000000000000001,30.0,4,4.08,0,False,No
